Cut_ID,Product_Description,Al2O3,CaO,Fe,MgO,Mn,P,S,SiO2,TiO2,Cut_Volume,Cut_Tonnage,Cost
01-01-02-04-07,F,2.25836938652283,0.0456668904427269,62.9664853192881,0.046900750632067,0.0424647560035097,0.107517185260718,0.015332122123865,4.20242419940856,0.0860085896025386,3020.87244902223,6596.42922431087,2198.80974143696
01-01-02-04-08,F,2.25836938652283,0.0456668904427269,62.9664853192881,0.046900750632067,0.0424647560035097,0.107517185260718,0.015332122123865,4.20242419940856,0.0860085896025386,3020.87244902223,6596.42922431087,2198.80974143696
01-01-02-04-09,F,2.25836938652283,0.0456668904427269,62.9664853192881,0.046900750632067,0.0424647560035097,0.107517185260718,0.015332122123865,4.20242419940856,0.0860085896025386,3020.87244902223,6596.42922431087,2198.80974143696
01-01-02-04-10,F,2.23879838203593,0.0443236628774934,63.0367862803176,0.0478194757781343,0.0418195695886801,0.112557808051865,0.0150889491307414,3.90146093290322,0.0831026426755012,2328.69692653976,5084.98280546792,3389.98853697862
01-01-03-01-01,F,2.28461484335099,0.0432072084063144,62.4871952008494,0.0705385592321677,0.0961147317679018,0.117892264709406,0.0185229687195104,3.83570795638111,0.0846121162036384,216.417881465144,486.044432726873,648.05924363583
01-01-03-01-02,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-03,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-04,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-05,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-06,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-07,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-08,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-09,F,2.28711241786901,0.0431982823418893,62.496588820679,0.0704997355700332,0.0981307736026503,0.117070640348104,0.0185437308688334,3.8545746260125,0.0845274964774407,672.10197008001,1509.44745679328,1006.29830452885
01-01-03-01-10,F,2.28461484335099,0.0432072084063144,62.4871952008494,0.0705385592321677,0.0961147317679018,0.117892264709406,0.0185229687195104,3.83570795638111,0.0846121162036384,216.417881465144,486.044432726873,648.05924363583
01-01-03-02-01,F,2.21175675073436,0.0385689879845722,62.615259485648,0.0759769576554193,0.101388955903044,0.115198592193104,0.0170072923591019,3.87106398810021,0.0827933401717136,734.495994052194,1649.57574832723,1649.57574832723
01-01-03-02-02,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-03,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-04,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-05,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-06,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-07,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-08,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-09,F,2.17114026532067,0.0375877008149485,62.7342425910951,0.077408788194459,0.100576342379722,0.114495874306973,0.0163865050413746,3.86388404593603,0.0833243077112457,1580.57137288528,3549.74326112738,1774.87163056369
01-01-03-02-10,F,2.21175675073436,0.0385689879845722,62.615259485648,0.0759769576554193,0.101388955903044,0.115198592193104,0.0170072923591019,3.87106398810021,0.0827933401717136,734.495994052194,1649.57574832723,1649.57574832723
01-01-03-03-01,F,2.11602265729193,0.0429616134880586,62.7806284079793,0.0812414940807361,0.0985325711653734,0.114241522044251,0.0159106213460679,3.89762597684591,0.0874954812346846,1423.31838617782,3196.57494526831,2465.22489352312
01-01-03-03-02,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-03,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-04,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-05,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-06,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-07,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-08,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-09,F,2.04679006428678,0.0460597376728268,62.9602567577147,0.0832340600644359,0.0953453150044929,0.114019204144869,0.0151584305149692,3.89221770195245,0.0899346025360182,2300.72191095375,5167.10111244623,2000.16817255983
01-01-03-03-10,F,2.11602265729193,0.0429616134880586,62.7806284079793,0.0812414940807361,0.0985325711653734,0.114241522044251,0.0159106213460679,3.89762597684591,0.0874954812346846,1423.31838617782,3196.57494526831,2465.22489352312
01-01-03-04-01,F,2.03139453392221,0.044471556778927,63.0077399566004,0.0810512268370169,0.0916607678196063,0.117576871517176,0.0147377072651498,3.79999767452663,0.0837059263746131,2328.69692653976,5229.92910285523,3486.61940190349
01-01-03-04-02,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-03,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-04,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-05,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-06,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-07,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-08,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-09,F,1.93789274045685,0.0464394372244663,63.2949671782395,0.0800957394097129,0.0835167997579556,0.121066723151841,0.0135139693693569,3.68859947226861,0.0800917945859735,3020.87244902223,6784.45896376508,2261.48632125503
01-01-03-04-10,F,2.03139453392221,0.044471556778927,63.0077399566004,0.0810512268370169,0.0916607678196063,0.117576871517176,0.0147377072651498,3.79999767452663,0.0837059263746131,2328.69692653976,5229.92910285523,3486.61940190349
01-01-04-01-01,F,2.74111103530955,0.043546659412424,61.7085376458031,0.0688918237171586,0.0672976756146027,0.13134526231359,0.0146585114313877,4.31399178787521,0.0824524058798809,216.417881465144,490.429040952256,653.905387936341
01-01-04-01-02,F,2.7372535654456,0.0436803192103889,61.7247879099515,0.0685590485221212,0.0676379009700686,0.132574278884079,0.0148286683085687,4.31190419508272,0.08191789968528,672.10197008001,1523.06418664184,1015.3761244279
01-01-04-01-03,F,2.7372535654456,0.0436803192103889,61.7247879099515,0.0685590485221212,0.0676379009700686,0.132574278884079,0.0148286683085687,4.31190419508272,0.08191789968528,672.10197008001,1523.06418664184,1015.3761244279
01-01-04-01-04,F,2.7372535654456,0.0436803192103889,61.7247879099515,0.0685590485221212,0.0676379009700686,0.132574278884079,0.0148286683085687,4.31190419508272,0.08191789968528,672.10197008001,1523.06418664184,1015.3761244279
