,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
39,01-01-01-01-02,01-01-01-01-01,NS,NS,0.0
40,01-01-01-01-02,01-01-01-01-03,NS,NS,100.0
41,01-01-01-01-02,01-01-01-01-04,NS,NS,150.0
42,01-01-01-01-02,01-01-01-01-05,NS,NS,200.0
43,01-01-01-01-02,01-01-01-01-06,NS,NS,250.0
44,01-01-01-01-02,01-01-01-01-07,NS,NS,300.0
45,01-01-01-01-02,01-01-01-01-08,NS,NS,350.0
46,01-01-01-01-02,01-01-01-01-09,NS,NS,400.0
47,01-01-01-01-02,01-01-01-01-10,NS,NS,450.0
48,01-01-01-01-02,01-01-01-02-01,NS,NS,52.319438302545606
49,01-01-01-01-02,01-01-01-02-02,NS,NS,102.319438302546
50,01-01-01-01-02,01-01-01-02-03,NS,NS,152.31943830254602
51,01-01-01-01-02,01-01-01-02-04,NS,NS,202.31943830254602
52,01-01-01-01-02,01-01-01-02-05,NS,NS,252.31943830254602
53,01-01-01-01-02,01-01-01-02-06,NS,NS,302.319438302546
54,01-01-01-01-02,01-01-01-02-07,NS,NS,352.319438302546
55,01-01-01-01-02,01-01-01-02-08,NS,NS,402.319438302546
56,01-01-01-01-02,01-01-01-02-09,NS,NS,452.319438302546
57,01-01-01-01-02,01-01-01-02-10,NS,NS,502.319438302546
58,01-01-01-01-02,01-01-01-03-01,NS,NS,104.638876605091
59,01-01-01-01-02,01-01-01-03-02,NS,NS,154.638876605091
60,01-01-01-01-02,01-01-01-03-03,NS,NS,204.638876605091
61,01-01-01-01-02,01-01-01-03-04,NS,NS,254.638876605091
62,01-01-01-01-02,01-01-01-03-05,NS,NS,304.638876605091
63,01-01-01-01-02,01-01-01-03-06,NS,NS,354.638876605091
64,01-01-01-01-02,01-01-01-03-07,NS,NS,404.638876605091
65,01-01-01-01-02,01-01-01-03-08,NS,NS,454.638876605091
66,01-01-01-01-02,01-01-01-03-09,NS,NS,504.638876605091
67,01-01-01-01-02,01-01-01-03-10,NS,NS,554.638876605091
68,01-01-01-01-02,01-01-01-04-01,NS,NS,156.958314907637
69,01-01-01-01-02,01-01-01-04-02,NS,NS,206.95831490763698
70,01-01-01-01-02,01-01-01-04-03,NS,NS,256.958314907637
71,01-01-01-01-02,01-01-01-04-04,NS,NS,306.958314907637
72,01-01-01-01-02,01-01-01-04-05,NS,NS,356.95831490763703
73,01-01-01-01-02,01-01-01-04-06,NS,NS,406.95831490763703
74,01-01-01-01-02,01-01-01-04-07,NS,NS,456.95831490763703
75,01-01-01-01-02,01-01-01-04-08,NS,NS,506.95831490763703
76,01-01-01-01-02,01-01-01-04-09,NS,NS,556.958314907637
77,01-01-01-01-02,01-01-01-04-10,NS,NS,606.958314907637
78,01-01-01-01-03,01-01-01-01-01,NS,NS,50.0
79,01-01-01-01-03,01-01-01-01-02,NS,NS,0.0
80,01-01-01-01-03,01-01-01-01-04,NS,NS,100.0
81,01-01-01-01-03,01-01-01-01-05,NS,NS,150.0
82,01-01-01-01-03,01-01-01-01-06,NS,NS,200.0
83,01-01-01-01-03,01-01-01-01-07,NS,NS,250.0
84,01-01-01-01-03,01-01-01-01-08,NS,NS,300.0
85,01-01-01-01-03,01-01-01-01-09,NS,NS,350.0
86,01-01-01-01-03,01-01-01-01-10,NS,NS,400.0
87,01-01-01-01-03,01-01-01-02-01,NS,NS,102.319438302546
88,01-01-01-01-03,01-01-01-02-02,NS,NS,52.319438302545606
89,01-01-01-01-03,01-01-01-02-03,NS,NS,102.319438302546
90,01-01-01-01-03,01-01-01-02-04,NS,NS,152.31943830254602
91,01-01-01-01-03,01-01-01-02-05,NS,NS,202.31943830254602
92,01-01-01-01-03,01-01-01-02-06,NS,NS,252.31943830254602
93,01-01-01-01-03,01-01-01-02-07,NS,NS,302.319438302546
94,01-01-01-01-03,01-01-01-02-08,NS,NS,352.319438302546
95,01-01-01-01-03,01-01-01-02-09,NS,NS,402.319438302546
96,01-01-01-01-03,01-01-01-02-10,NS,NS,452.319438302546
97,01-01-01-01-03,01-01-01-03-01,NS,NS,154.638876605091
98,01-01-01-01-03,01-01-01-03-02,NS,NS,104.638876605091
99,01-01-01-01-03,01-01-01-03-03,NS,NS,154.638876605091
100,01-01-01-01-03,01-01-01-03-04,NS,NS,204.638876605091
101,01-01-01-01-03,01-01-01-03-05,NS,NS,254.638876605091
102,01-01-01-01-03,01-01-01-03-06,NS,NS,304.638876605091
103,01-01-01-01-03,01-01-01-03-07,NS,NS,354.638876605091
104,01-01-01-01-03,01-01-01-03-08,NS,NS,404.638876605091
105,01-01-01-01-03,01-01-01-03-09,NS,NS,454.638876605091
106,01-01-01-01-03,01-01-01-03-10,NS,NS,504.638876605091
107,01-01-01-01-03,01-01-01-04-01,NS,NS,206.95831490763698
108,01-01-01-01-03,01-01-01-04-02,NS,NS,156.958314907637
109,01-01-01-01-03,01-01-01-04-03,NS,NS,206.95831490763698
110,01-01-01-01-03,01-01-01-04-04,NS,NS,256.958314907637
111,01-01-01-01-03,01-01-01-04-05,NS,NS,306.958314907637
112,01-01-01-01-03,01-01-01-04-06,NS,NS,356.95831490763703
113,01-01-01-01-03,01-01-01-04-07,NS,NS,406.95831490763703
114,01-01-01-01-03,01-01-01-04-08,NS,NS,456.95831490763703
115,01-01-01-01-03,01-01-01-04-09,NS,NS,506.95831490763703
116,01-01-01-01-03,01-01-01-04-10,NS,NS,556.958314907637
117,01-01-01-01-04,01-01-01-01-01,NS,NS,100.0
118,01-01-01-01-04,01-01-01-01-02,NS,NS,50.0
119,01-01-01-01-04,01-01-01-01-03,NS,NS,0.0
120,01-01-01-01-04,01-01-01-01-05,NS,NS,100.0
121,01-01-01-01-04,01-01-01-01-06,NS,NS,150.0
122,01-01-01-01-04,01-01-01-01-07,NS,NS,200.0
123,01-01-01-01-04,01-01-01-01-08,NS,NS,250.0
124,01-01-01-01-04,01-01-01-01-09,NS,NS,300.0
125,01-01-01-01-04,01-01-01-01-10,NS,NS,350.0
126,01-01-01-01-04,01-01-01-02-01,NS,NS,152.31943830254602
127,01-01-01-01-04,01-01-01-02-02,NS,NS,102.319438302546
128,01-01-01-01-04,01-01-01-02-03,NS,NS,52.319438302545606
129,01-01-01-01-04,01-01-01-02-04,NS,NS,102.319438302546
130,01-01-01-01-04,01-01-01-02-05,NS,NS,152.31943830254602
131,01-01-01-01-04,01-01-01-02-06,NS,NS,202.31943830254602
132,01-01-01-01-04,01-01-01-02-07,NS,NS,252.31943830254602
133,01-01-01-01-04,01-01-01-02-08,NS,NS,302.319438302546
134,01-01-01-01-04,01-01-01-02-09,NS,NS,352.319438302546
135,01-01-01-01-04,01-01-01-02-10,NS,NS,402.319438302546
136,01-01-01-01-04,01-01-01-03-01,NS,NS,204.638876605091
137,01-01-01-01-04,01-01-01-03-02,NS,NS,154.638876605091
138,01-01-01-01-04,01-01-01-03-03,NS,NS,104.638876605091
139,01-01-01-01-04,01-01-01-03-04,NS,NS,154.638876605091
140,01-01-01-01-04,01-01-01-03-05,NS,NS,204.638876605091
141,01-01-01-01-04,01-01-01-03-06,NS,NS,254.638876605091
142,01-01-01-01-04,01-01-01-03-07,NS,NS,304.638876605091
143,01-01-01-01-04,01-01-01-03-08,NS,NS,354.638876605091
144,01-01-01-01-04,01-01-01-03-09,NS,NS,404.638876605091
145,01-01-01-01-04,01-01-01-03-10,NS,NS,454.638876605091
146,01-01-01-01-04,01-01-01-04-01,NS,NS,256.958314907637
147,01-01-01-01-04,01-01-01-04-02,NS,NS,206.95831490763698
148,01-01-01-01-04,01-01-01-04-03,NS,NS,156.958314907637
149,01-01-01-01-04,01-01-01-04-04,NS,NS,206.95831490763698
150,01-01-01-01-04,01-01-01-04-05,NS,NS,256.958314907637
151,01-01-01-01-04,01-01-01-04-06,NS,NS,306.958314907637
152,01-01-01-01-04,01-01-01-04-07,NS,NS,356.95831490763703
153,01-01-01-01-04,01-01-01-04-08,NS,NS,406.95831490763703
154,01-01-01-01-04,01-01-01-04-09,NS,NS,456.95831490763703
155,01-01-01-01-04,01-01-01-04-10,NS,NS,506.95831490763703
156,01-01-01-01-05,01-01-01-01-01,NS,NS,150.0
157,01-01-01-01-05,01-01-01-01-02,NS,NS,100.0
158,01-01-01-01-05,01-01-01-01-03,NS,NS,50.0
159,01-01-01-01-05,01-01-01-01-04,NS,NS,0.0
160,01-01-01-01-05,01-01-01-01-06,NS,NS,100.0
161,01-01-01-01-05,01-01-01-01-07,NS,NS,150.0
162,01-01-01-01-05,01-01-01-01-08,NS,NS,200.0
163,01-01-01-01-05,01-01-01-01-09,NS,NS,250.0
164,01-01-01-01-05,01-01-01-01-10,NS,NS,300.0
165,01-01-01-01-05,01-01-01-02-01,NS,NS,202.31943830254602
166,01-01-01-01-05,01-01-01-02-02,NS,NS,152.31943830254602
167,01-01-01-01-05,01-01-01-02-03,NS,NS,102.319438302546
168,01-01-01-01-05,01-01-01-02-04,NS,NS,52.319438302545606
169,01-01-01-01-05,01-01-01-02-05,NS,NS,102.319438302546
170,01-01-01-01-05,01-01-01-02-06,NS,NS,152.31943830254602
171,01-01-01-01-05,01-01-01-02-07,NS,NS,202.31943830254602
172,01-01-01-01-05,01-01-01-02-08,NS,NS,252.31943830254602
173,01-01-01-01-05,01-01-01-02-09,NS,NS,302.319438302546
174,01-01-01-01-05,01-01-01-02-10,NS,NS,352.319438302546
175,01-01-01-01-05,01-01-01-03-01,NS,NS,254.638876605091
176,01-01-01-01-05,01-01-01-03-02,NS,NS,204.638876605091
177,01-01-01-01-05,01-01-01-03-03,NS,NS,154.638876605091
178,01-01-01-01-05,01-01-01-03-04,NS,NS,104.638876605091
179,01-01-01-01-05,01-01-01-03-05,NS,NS,154.638876605091
180,01-01-01-01-05,01-01-01-03-06,NS,NS,204.638876605091
181,01-01-01-01-05,01-01-01-03-07,NS,NS,254.638876605091
182,01-01-01-01-05,01-01-01-03-08,NS,NS,304.638876605091
183,01-01-01-01-05,01-01-01-03-09,NS,NS,354.638876605091
184,01-01-01-01-05,01-01-01-03-10,NS,NS,404.638876605091
185,01-01-01-01-05,01-01-01-04-01,NS,NS,306.958314907637
186,01-01-01-01-05,01-01-01-04-02,NS,NS,256.958314907637
187,01-01-01-01-05,01-01-01-04-03,NS,NS,206.95831490763698
188,01-01-01-01-05,01-01-01-04-04,NS,NS,156.958314907637
189,01-01-01-01-05,01-01-01-04-05,NS,NS,206.95831490763698
190,01-01-01-01-05,01-01-01-04-06,NS,NS,256.958314907637
191,01-01-01-01-05,01-01-01-04-07,NS,NS,306.958314907637
192,01-01-01-01-05,01-01-01-04-08,NS,NS,356.95831490763703
193,01-01-01-01-05,01-01-01-04-09,NS,NS,406.95831490763703
194,01-01-01-01-05,01-01-01-04-10,NS,NS,456.95831490763703
195,01-01-01-01-06,01-01-01-01-01,NS,NS,200.0
196,01-01-01-01-06,01-01-01-01-02,NS,NS,150.0
197,01-01-01-01-06,01-01-01-01-03,NS,NS,100.0
198,01-01-01-01-06,01-01-01-01-04,NS,NS,50.0
199,01-01-01-01-06,01-01-01-01-05,NS,NS,0.0
200,01-01-01-01-06,01-01-01-01-07,NS,NS,100.0
201,01-01-01-01-06,01-01-01-01-08,NS,NS,150.0
202,01-01-01-01-06,01-01-01-01-09,NS,NS,200.0
203,01-01-01-01-06,01-01-01-01-10,NS,NS,250.0
204,01-01-01-01-06,01-01-01-02-01,NS,NS,252.31943830254602
205,01-01-01-01-06,01-01-01-02-02,NS,NS,202.31943830254602
206,01-01-01-01-06,01-01-01-02-03,NS,NS,152.31943830254602
207,01-01-01-01-06,01-01-01-02-04,NS,NS,102.319438302546
208,01-01-01-01-06,01-01-01-02-05,NS,NS,52.319438302545606
209,01-01-01-01-06,01-01-01-02-06,NS,NS,102.319438302546
210,01-01-01-01-06,01-01-01-02-07,NS,NS,152.31943830254602
211,01-01-01-01-06,01-01-01-02-08,NS,NS,202.31943830254602
212,01-01-01-01-06,01-01-01-02-09,NS,NS,252.31943830254602
213,01-01-01-01-06,01-01-01-02-10,NS,NS,302.319438302546
214,01-01-01-01-06,01-01-01-03-01,NS,NS,304.638876605091
215,01-01-01-01-06,01-01-01-03-02,NS,NS,254.638876605091
216,01-01-01-01-06,01-01-01-03-03,NS,NS,204.638876605091
217,01-01-01-01-06,01-01-01-03-04,NS,NS,154.638876605091
218,01-01-01-01-06,01-01-01-03-05,NS,NS,104.638876605091
219,01-01-01-01-06,01-01-01-03-06,NS,NS,154.638876605091
220,01-01-01-01-06,01-01-01-03-07,NS,NS,204.638876605091
221,01-01-01-01-06,01-01-01-03-08,NS,NS,254.638876605091
222,01-01-01-01-06,01-01-01-03-09,NS,NS,304.638876605091
223,01-01-01-01-06,01-01-01-03-10,NS,NS,354.638876605091
224,01-01-01-01-06,01-01-01-04-01,NS,NS,356.95831490763703
225,01-01-01-01-06,01-01-01-04-02,NS,NS,306.958314907637
226,01-01-01-01-06,01-01-01-04-03,NS,NS,256.958314907637
227,01-01-01-01-06,01-01-01-04-04,NS,NS,206.95831490763698
228,01-01-01-01-06,01-01-01-04-05,NS,NS,156.958314907637
229,01-01-01-01-06,01-01-01-04-06,NS,NS,206.95831490763698
230,01-01-01-01-06,01-01-01-04-07,NS,NS,256.958314907637
231,01-01-01-01-06,01-01-01-04-08,NS,NS,306.958314907637
232,01-01-01-01-06,01-01-01-04-09,NS,NS,356.95831490763703
233,01-01-01-01-06,01-01-01-04-10,NS,NS,406.95831490763703
234,01-01-01-01-07,01-01-01-01-01,NS,NS,250.0
235,01-01-01-01-07,01-01-01-01-02,NS,NS,200.0
236,01-01-01-01-07,01-01-01-01-03,NS,NS,150.0
237,01-01-01-01-07,01-01-01-01-04,NS,NS,100.0
238,01-01-01-01-07,01-01-01-01-05,NS,NS,50.0
239,01-01-01-01-07,01-01-01-01-06,NS,NS,0.0
240,01-01-01-01-07,01-01-01-01-08,NS,NS,100.0
241,01-01-01-01-07,01-01-01-01-09,NS,NS,150.0
242,01-01-01-01-07,01-01-01-01-10,NS,NS,200.0
243,01-01-01-01-07,01-01-01-02-01,NS,NS,302.319438302546
244,01-01-01-01-07,01-01-01-02-02,NS,NS,252.31943830254602
245,01-01-01-01-07,01-01-01-02-03,NS,NS,202.31943830254602
246,01-01-01-01-07,01-01-01-02-04,NS,NS,152.31943830254602
247,01-01-01-01-07,01-01-01-02-05,NS,NS,102.319438302546
248,01-01-01-01-07,01-01-01-02-06,NS,NS,52.319438302545606
249,01-01-01-01-07,01-01-01-02-07,NS,NS,102.319438302546
250,01-01-01-01-07,01-01-01-02-08,NS,NS,152.31943830254602
251,01-01-01-01-07,01-01-01-02-09,NS,NS,202.31943830254602
252,01-01-01-01-07,01-01-01-02-10,NS,NS,252.31943830254602
253,01-01-01-01-07,01-01-01-03-01,NS,NS,354.638876605091
254,01-01-01-01-07,01-01-01-03-02,NS,NS,304.638876605091
255,01-01-01-01-07,01-01-01-03-03,NS,NS,254.638876605091
256,01-01-01-01-07,01-01-01-03-04,NS,NS,204.638876605091
257,01-01-01-01-07,01-01-01-03-05,NS,NS,154.638876605091
258,01-01-01-01-07,01-01-01-03-06,NS,NS,104.638876605091
259,01-01-01-01-07,01-01-01-03-07,NS,NS,154.638876605091
260,01-01-01-01-07,01-01-01-03-08,NS,NS,204.638876605091
261,01-01-01-01-07,01-01-01-03-09,NS,NS,254.638876605091
262,01-01-01-01-07,01-01-01-03-10,NS,NS,304.638876605091
263,01-01-01-01-07,01-01-01-04-01,NS,NS,406.95831490763703
264,01-01-01-01-07,01-01-01-04-02,NS,NS,356.95831490763703
265,01-01-01-01-07,01-01-01-04-03,NS,NS,306.958314907637
266,01-01-01-01-07,01-01-01-04-04,NS,NS,256.958314907637
267,01-01-01-01-07,01-01-01-04-05,NS,NS,206.95831490763698
268,01-01-01-01-07,01-01-01-04-06,NS,NS,156.958314907637
269,01-01-01-01-07,01-01-01-04-07,NS,NS,206.95831490763698
270,01-01-01-01-07,01-01-01-04-08,NS,NS,256.958314907637
271,01-01-01-01-07,01-01-01-04-09,NS,NS,306.958314907637
272,01-01-01-01-07,01-01-01-04-10,NS,NS,356.95831490763703
273,01-01-01-01-08,01-01-01-01-01,NS,NS,300.0
274,01-01-01-01-08,01-01-01-01-02,NS,NS,250.0
275,01-01-01-01-08,01-01-01-01-03,NS,NS,200.0
276,01-01-01-01-08,01-01-01-01-04,NS,NS,150.0
277,01-01-01-01-08,01-01-01-01-05,NS,NS,100.0
278,01-01-01-01-08,01-01-01-01-06,NS,NS,50.0
279,01-01-01-01-08,01-01-01-01-07,NS,NS,0.0
280,01-01-01-01-08,01-01-01-01-09,NS,NS,100.0
281,01-01-01-01-08,01-01-01-01-10,NS,NS,150.0
282,01-01-01-01-08,01-01-01-02-01,NS,NS,352.319438302546
283,01-01-01-01-08,01-01-01-02-02,NS,NS,302.319438302546
284,01-01-01-01-08,01-01-01-02-03,NS,NS,252.31943830254602
285,01-01-01-01-08,01-01-01-02-04,NS,NS,202.31943830254602
286,01-01-01-01-08,01-01-01-02-05,NS,NS,152.31943830254602
287,01-01-01-01-08,01-01-01-02-06,NS,NS,102.319438302546
288,01-01-01-01-08,01-01-01-02-07,NS,NS,52.319438302545606
289,01-01-01-01-08,01-01-01-02-08,NS,NS,102.319438302546
290,01-01-01-01-08,01-01-01-02-09,NS,NS,152.31943830254602
291,01-01-01-01-08,01-01-01-02-10,NS,NS,202.31943830254602
292,01-01-01-01-08,01-01-01-03-01,NS,NS,404.638876605091
293,01-01-01-01-08,01-01-01-03-02,NS,NS,354.638876605091
294,01-01-01-01-08,01-01-01-03-03,NS,NS,304.638876605091
295,01-01-01-01-08,01-01-01-03-04,NS,NS,254.638876605091
296,01-01-01-01-08,01-01-01-03-05,NS,NS,204.638876605091
297,01-01-01-01-08,01-01-01-03-06,NS,NS,154.638876605091
298,01-01-01-01-08,01-01-01-03-07,NS,NS,104.638876605091
299,01-01-01-01-08,01-01-01-03-08,NS,NS,154.638876605091
300,01-01-01-01-08,01-01-01-03-09,NS,NS,204.638876605091
301,01-01-01-01-08,01-01-01-03-10,NS,NS,254.638876605091
302,01-01-01-01-08,01-01-01-04-01,NS,NS,456.95831490763703
303,01-01-01-01-08,01-01-01-04-02,NS,NS,406.95831490763703
304,01-01-01-01-08,01-01-01-04-03,NS,NS,356.95831490763703
305,01-01-01-01-08,01-01-01-04-04,NS,NS,306.958314907637
306,01-01-01-01-08,01-01-01-04-05,NS,NS,256.958314907637
307,01-01-01-01-08,01-01-01-04-06,NS,NS,206.95831490763698
308,01-01-01-01-08,01-01-01-04-07,NS,NS,156.958314907637
309,01-01-01-01-08,01-01-01-04-08,NS,NS,206.95831490763698
310,01-01-01-01-08,01-01-01-04-09,NS,NS,256.958314907637
311,01-01-01-01-08,01-01-01-04-10,NS,NS,306.958314907637
312,01-01-01-01-09,01-01-01-01-01,NS,NS,350.0
313,01-01-01-01-09,01-01-01-01-02,NS,NS,300.0
314,01-01-01-01-09,01-01-01-01-03,NS,NS,250.0
315,01-01-01-01-09,01-01-01-01-04,NS,NS,200.0
316,01-01-01-01-09,01-01-01-01-05,NS,NS,150.0
317,01-01-01-01-09,01-01-01-01-06,NS,NS,100.0
318,01-01-01-01-09,01-01-01-01-07,NS,NS,50.0
319,01-01-01-01-09,01-01-01-01-08,NS,NS,0.0
320,01-01-01-01-09,01-01-01-01-10,NS,NS,100.0
321,01-01-01-01-09,01-01-01-02-01,NS,NS,402.319438302546
322,01-01-01-01-09,01-01-01-02-02,NS,NS,352.319438302546
323,01-01-01-01-09,01-01-01-02-03,NS,NS,302.319438302546
324,01-01-01-01-09,01-01-01-02-04,NS,NS,252.31943830254602
325,01-01-01-01-09,01-01-01-02-05,NS,NS,202.31943830254602
326,01-01-01-01-09,01-01-01-02-06,NS,NS,152.31943830254602
327,01-01-01-01-09,01-01-01-02-07,NS,NS,102.319438302546
328,01-01-01-01-09,01-01-01-02-08,NS,NS,52.319438302545606
329,01-01-01-01-09,01-01-01-02-09,NS,NS,102.319438302546
330,01-01-01-01-09,01-01-01-02-10,NS,NS,152.31943830254602
331,01-01-01-01-09,01-01-01-03-01,NS,NS,454.638876605091
332,01-01-01-01-09,01-01-01-03-02,NS,NS,404.638876605091
333,01-01-01-01-09,01-01-01-03-03,NS,NS,354.638876605091
334,01-01-01-01-09,01-01-01-03-04,NS,NS,304.638876605091
335,01-01-01-01-09,01-01-01-03-05,NS,NS,254.638876605091
336,01-01-01-01-09,01-01-01-03-06,NS,NS,204.638876605091
337,01-01-01-01-09,01-01-01-03-07,NS,NS,154.638876605091
338,01-01-01-01-09,01-01-01-03-08,NS,NS,104.638876605091
339,01-01-01-01-09,01-01-01-03-09,NS,NS,154.638876605091
340,01-01-01-01-09,01-01-01-03-10,NS,NS,204.638876605091
341,01-01-01-01-09,01-01-01-04-01,NS,NS,506.95831490763703
342,01-01-01-01-09,01-01-01-04-02,NS,NS,456.95831490763703
343,01-01-01-01-09,01-01-01-04-03,NS,NS,406.95831490763703
344,01-01-01-01-09,01-01-01-04-04,NS,NS,356.95831490763703
345,01-01-01-01-09,01-01-01-04-05,NS,NS,306.958314907637
346,01-01-01-01-09,01-01-01-04-06,NS,NS,256.958314907637
347,01-01-01-01-09,01-01-01-04-07,NS,NS,206.95831490763698
348,01-01-01-01-09,01-01-01-04-08,NS,NS,156.958314907637
349,01-01-01-01-09,01-01-01-04-09,NS,NS,206.95831490763698
350,01-01-01-01-09,01-01-01-04-10,NS,NS,256.958314907637
351,01-01-01-01-10,01-01-01-01-01,NS,NS,400.0
352,01-01-01-01-10,01-01-01-01-02,NS,NS,350.0
353,01-01-01-01-10,01-01-01-01-03,NS,NS,300.0
354,01-01-01-01-10,01-01-01-01-04,NS,NS,250.0
355,01-01-01-01-10,01-01-01-01-05,NS,NS,200.0
356,01-01-01-01-10,01-01-01-01-06,NS,NS,150.0
357,01-01-01-01-10,01-01-01-01-07,NS,NS,100.0
358,01-01-01-01-10,01-01-01-01-08,NS,NS,50.0
359,01-01-01-01-10,01-01-01-01-09,NS,NS,0.0
360,01-01-01-01-10,01-01-01-02-01,NS,NS,452.319438302546
361,01-01-01-01-10,01-01-01-02-02,NS,NS,402.319438302546
362,01-01-01-01-10,01-01-01-02-03,NS,NS,352.319438302546
363,01-01-01-01-10,01-01-01-02-04,NS,NS,302.319438302546
364,01-01-01-01-10,01-01-01-02-05,NS,NS,252.31943830254602
365,01-01-01-01-10,01-01-01-02-06,NS,NS,202.31943830254602
366,01-01-01-01-10,01-01-01-02-07,NS,NS,152.31943830254602
367,01-01-01-01-10,01-01-01-02-08,NS,NS,102.319438302546
368,01-01-01-01-10,01-01-01-02-09,NS,NS,52.319438302545606
369,01-01-01-01-10,01-01-01-02-10,NS,NS,102.319438302546
370,01-01-01-01-10,01-01-01-03-01,NS,NS,504.638876605091
371,01-01-01-01-10,01-01-01-03-02,NS,NS,454.638876605091
372,01-01-01-01-10,01-01-01-03-03,NS,NS,404.638876605091
373,01-01-01-01-10,01-01-01-03-04,NS,NS,354.638876605091
374,01-01-01-01-10,01-01-01-03-05,NS,NS,304.638876605091
375,01-01-01-01-10,01-01-01-03-06,NS,NS,254.638876605091
376,01-01-01-01-10,01-01-01-03-07,NS,NS,204.638876605091
377,01-01-01-01-10,01-01-01-03-08,NS,NS,154.638876605091
378,01-01-01-01-10,01-01-01-03-09,NS,NS,104.638876605091
379,01-01-01-01-10,01-01-01-03-10,NS,NS,154.638876605091
380,01-01-01-01-10,01-01-01-04-01,NS,NS,556.958314907637
381,01-01-01-01-10,01-01-01-04-02,NS,NS,506.95831490763703
382,01-01-01-01-10,01-01-01-04-03,NS,NS,456.95831490763703
383,01-01-01-01-10,01-01-01-04-04,NS,NS,406.95831490763703
384,01-01-01-01-10,01-01-01-04-05,NS,NS,356.95831490763703
385,01-01-01-01-10,01-01-01-04-06,NS,NS,306.958314907637
386,01-01-01-01-10,01-01-01-04-07,NS,NS,256.958314907637
387,01-01-01-01-10,01-01-01-04-08,NS,NS,206.95831490763698
388,01-01-01-01-10,01-01-01-04-09,NS,NS,156.958314907637
389,01-01-01-01-10,01-01-01-04-10,NS,NS,206.95831490763698
390,01-01-01-02-01,01-01-01-01-01,NS,NS,102.319438302546
391,01-01-01-02-01,01-01-01-01-02,NS,NS,152.31943830254602
392,01-01-01-02-01,01-01-01-01-03,NS,NS,202.31943830254602
393,01-01-01-02-01,01-01-01-01-04,NS,NS,252.31943830254602
394,01-01-01-02-01,01-01-01-01-05,NS,NS,302.319438302546
395,01-01-01-02-01,01-01-01-01-06,NS,NS,352.319438302546
396,01-01-01-02-01,01-01-01-01-07,NS,NS,402.319438302546
397,01-01-01-02-01,01-01-01-01-08,NS,NS,452.319438302546
398,01-01-01-02-01,01-01-01-01-09,NS,NS,502.319438302546
399,01-01-01-02-01,01-01-01-01-10,NS,NS,552.319438302546
400,01-01-01-02-01,01-01-01-02-02,NS,NS,100.0
401,01-01-01-02-01,01-01-01-02-03,NS,NS,150.0
402,01-01-01-02-01,01-01-01-02-04,NS,NS,200.0
