,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
39,01-01-01-01-01,01-01-02-01-01,NS,NS,600.0
40,01-01-01-01-01,01-01-02-01-02,NS,NS,650.0
41,01-01-01-01-01,01-01-02-01-03,NS,NS,700.0
42,01-01-01-01-01,01-01-02-01-04,NS,NS,750.0
43,01-01-01-01-01,01-01-02-01-05,NS,NS,800.0
44,01-01-01-01-01,01-01-02-01-06,NS,NS,850.0
45,01-01-01-01-01,01-01-02-01-07,NS,NS,900.0
46,01-01-01-01-01,01-01-02-01-08,NS,NS,950.0
47,01-01-01-01-01,01-01-02-01-09,NS,NS,1000.0
48,01-01-01-01-01,01-01-02-01-10,NS,NS,1050.0
49,01-01-01-01-01,01-01-02-02-01,NS,NS,652.319438302546
50,01-01-01-01-01,01-01-02-02-02,NS,NS,702.3194383025459
51,01-01-01-01-01,01-01-02-02-03,NS,NS,752.3194383025459
52,01-01-01-01-01,01-01-02-02-04,NS,NS,802.3194383025459
53,01-01-01-01-01,01-01-02-02-05,NS,NS,852.3194383025459
54,01-01-01-01-01,01-01-02-02-06,NS,NS,902.3194383025459
55,01-01-01-01-01,01-01-02-02-07,NS,NS,952.3194383025459
56,01-01-01-01-01,01-01-02-02-08,NS,NS,1002.31943830255
57,01-01-01-01-01,01-01-02-02-09,NS,NS,1052.31943830255
58,01-01-01-01-01,01-01-02-02-10,NS,NS,1102.31943830255
59,01-01-01-01-01,01-01-02-03-01,NS,NS,704.6388766050909
60,01-01-01-01-01,01-01-02-03-02,NS,NS,754.6388766050909
61,01-01-01-01-01,01-01-02-03-03,NS,NS,804.6388766050909
62,01-01-01-01-01,01-01-02-03-04,NS,NS,854.6388766050909
63,01-01-01-01-01,01-01-02-03-05,NS,NS,904.6388766050909
64,01-01-01-01-01,01-01-02-03-06,NS,NS,954.6388766050909
65,01-01-01-01-01,01-01-02-03-07,NS,NS,1004.63887660509
66,01-01-01-01-01,01-01-02-03-08,NS,NS,1054.63887660509
67,01-01-01-01-01,01-01-02-03-09,NS,NS,1104.63887660509
68,01-01-01-01-01,01-01-02-03-10,NS,NS,1154.63887660509
69,01-01-01-01-01,01-01-02-04-01,NS,NS,756.958314907637
70,01-01-01-01-01,01-01-02-04-02,NS,NS,806.958314907637
71,01-01-01-01-01,01-01-02-04-03,NS,NS,856.958314907637
72,01-01-01-01-01,01-01-02-04-04,NS,NS,906.958314907637
73,01-01-01-01-01,01-01-02-04-05,NS,NS,956.958314907637
74,01-01-01-01-01,01-01-02-04-06,NS,NS,1006.9583149076401
75,01-01-01-01-01,01-01-02-04-07,NS,NS,1056.95831490764
76,01-01-01-01-01,01-01-02-04-08,NS,NS,1106.95831490764
77,01-01-01-01-01,01-01-02-04-09,NS,NS,1156.95831490764
78,01-01-01-01-01,01-01-02-04-10,NS,NS,1206.95831490764
79,01-01-01-01-01,01-01-03-01-01,NS,NS,1150.0
80,01-01-01-01-01,01-01-03-01-02,NS,NS,1200.0
81,01-01-01-01-01,01-01-03-01-03,NS,NS,1250.0
82,01-01-01-01-01,01-01-03-01-04,NS,NS,1300.0
83,01-01-01-01-01,01-01-03-01-05,NS,NS,1350.0
84,01-01-01-01-01,01-01-03-01-06,NS,NS,1400.0
85,01-01-01-01-01,01-01-03-01-07,NS,NS,1450.0
86,01-01-01-01-01,01-01-03-01-08,NS,NS,1500.0
87,01-01-01-01-01,01-01-03-01-09,NS,NS,1550.0
88,01-01-01-01-01,01-01-03-01-10,NS,NS,1600.0
89,01-01-01-01-01,01-01-03-02-01,NS,NS,1202.31943830255
90,01-01-01-01-01,01-01-03-02-02,NS,NS,1252.31943830255
91,01-01-01-01-01,01-01-03-02-03,NS,NS,1302.31943830255
92,01-01-01-01-01,01-01-03-02-04,NS,NS,1352.31943830255
93,01-01-01-01-01,01-01-03-02-05,NS,NS,1402.31943830255
94,01-01-01-01-01,01-01-03-02-06,NS,NS,1452.31943830255
95,01-01-01-01-01,01-01-03-02-07,NS,NS,1502.31943830255
96,01-01-01-01-01,01-01-03-02-08,NS,NS,1552.31943830255
97,01-01-01-01-01,01-01-03-02-09,NS,NS,1602.31943830255
98,01-01-01-01-01,01-01-03-02-10,NS,NS,1652.31943830255
99,01-01-01-01-01,01-01-03-03-01,NS,NS,1254.63887660509
100,01-01-01-01-01,01-01-03-03-02,NS,NS,1304.63887660509
101,01-01-01-01-01,01-01-03-03-03,NS,NS,1354.63887660509
102,01-01-01-01-01,01-01-03-03-04,NS,NS,1404.63887660509
103,01-01-01-01-01,01-01-03-03-05,NS,NS,1454.63887660509
104,01-01-01-01-01,01-01-03-03-06,NS,NS,1504.63887660509
105,01-01-01-01-01,01-01-03-03-07,NS,NS,1554.63887660509
106,01-01-01-01-01,01-01-03-03-08,NS,NS,1604.63887660509
107,01-01-01-01-01,01-01-03-03-09,NS,NS,1654.63887660509
108,01-01-01-01-01,01-01-03-03-10,NS,NS,1704.63887660509
109,01-01-01-01-01,01-01-03-04-01,NS,NS,1306.95831490764
110,01-01-01-01-01,01-01-03-04-02,NS,NS,1356.95831490764
111,01-01-01-01-01,01-01-03-04-03,NS,NS,1406.95831490764
112,01-01-01-01-01,01-01-03-04-04,NS,NS,1456.95831490764
113,01-01-01-01-01,01-01-03-04-05,NS,NS,1506.95831490764
114,01-01-01-01-01,01-01-03-04-06,NS,NS,1556.95831490764
115,01-01-01-01-01,01-01-03-04-07,NS,NS,1606.95831490764
116,01-01-01-01-01,01-01-03-04-08,NS,NS,1656.95831490764
117,01-01-01-01-01,01-01-03-04-09,NS,NS,1706.95831490764
118,01-01-01-01-01,01-01-03-04-10,NS,NS,1756.95831490764
119,01-01-01-01-01,01-01-04-01-01,NS,NS,1700.0
120,01-01-01-01-01,01-01-04-01-02,NS,NS,1750.0
121,01-01-01-01-01,01-01-04-01-03,NS,NS,1800.0
122,01-01-01-01-01,01-01-04-01-04,NS,NS,1850.0
123,01-01-01-01-01,01-01-04-01-05,NS,NS,1900.0
124,01-01-01-01-01,01-01-04-01-06,NS,NS,1950.0
125,01-01-01-01-01,01-01-04-01-07,NS,NS,2000.0
126,01-01-01-01-01,01-01-04-01-08,NS,NS,2050.0
127,01-01-01-01-01,01-01-04-01-09,NS,NS,2100.0
128,01-01-01-01-01,01-01-04-01-10,NS,NS,2150.0
129,01-01-01-01-01,01-01-04-02-01,NS,NS,1752.31943830255
130,01-01-01-01-01,01-01-04-02-02,NS,NS,1802.31943830255
131,01-01-01-01-01,01-01-04-02-03,NS,NS,1852.31943830255
132,01-01-01-01-01,01-01-04-02-04,NS,NS,1902.31943830255
133,01-01-01-01-01,01-01-04-02-05,NS,NS,1952.31943830255
134,01-01-01-01-01,01-01-04-02-06,NS,NS,2002.31943830255
135,01-01-01-01-01,01-01-04-02-07,NS,NS,2052.31943830255
136,01-01-01-01-01,01-01-04-02-08,NS,NS,2102.31943830255
137,01-01-01-01-01,01-01-04-02-09,NS,NS,2152.31943830255
138,01-01-01-01-01,01-01-04-02-10,NS,NS,2202.31943830255
139,01-01-01-01-01,01-01-04-03-01,NS,NS,1804.6388766050898
140,01-01-01-01-01,01-01-04-03-02,NS,NS,1854.6388766050898
141,01-01-01-01-01,01-01-04-03-03,NS,NS,1904.6388766050898
142,01-01-01-01-01,01-01-04-03-04,NS,NS,1954.6388766050898
143,01-01-01-01-01,01-01-04-03-05,NS,NS,2004.6388766050898
144,01-01-01-01-01,01-01-04-03-06,NS,NS,2054.6388766050895
145,01-01-01-01-01,01-01-04-03-07,NS,NS,2104.6388766050895
146,01-01-01-01-01,01-01-04-03-08,NS,NS,2154.6388766050895
147,01-01-01-01-01,01-01-04-03-09,NS,NS,2204.6388766050895
148,01-01-01-01-01,01-01-04-03-10,NS,NS,2254.6388766050895
149,01-01-01-01-01,01-01-04-04-01,NS,NS,1856.9583149076398
150,01-01-01-01-01,01-01-04-04-02,NS,NS,1906.9583149076398
151,01-01-01-01-01,01-01-04-04-03,NS,NS,1956.9583149076398
152,01-01-01-01-01,01-01-04-04-04,NS,NS,2006.9583149076398
153,01-01-01-01-01,01-01-04-04-05,NS,NS,2056.9583149076398
154,01-01-01-01-01,01-01-04-04-06,NS,NS,2106.9583149076398
155,01-01-01-01-01,01-01-04-04-07,NS,NS,2156.9583149076398
156,01-01-01-01-01,01-01-04-04-08,NS,NS,2206.9583149076398
157,01-01-01-01-01,01-01-04-04-09,NS,NS,2256.9583149076398
158,01-01-01-01-01,01-01-04-04-10,NS,NS,2306.9583149076398
159,01-01-01-01-02,01-01-01-01-01,NS,NS,0.0
160,01-01-01-01-02,01-01-01-01-03,NS,NS,100.0
161,01-01-01-01-02,01-01-01-01-04,NS,NS,150.0
162,01-01-01-01-02,01-01-01-01-05,NS,NS,200.0
163,01-01-01-01-02,01-01-01-01-06,NS,NS,250.0
164,01-01-01-01-02,01-01-01-01-07,NS,NS,300.0
165,01-01-01-01-02,01-01-01-01-08,NS,NS,350.0
166,01-01-01-01-02,01-01-01-01-09,NS,NS,400.0
167,01-01-01-01-02,01-01-01-01-10,NS,NS,450.0
168,01-01-01-01-02,01-01-01-02-01,NS,NS,52.319438302545606
169,01-01-01-01-02,01-01-01-02-02,NS,NS,102.319438302546
170,01-01-01-01-02,01-01-01-02-03,NS,NS,152.31943830254602
171,01-01-01-01-02,01-01-01-02-04,NS,NS,202.31943830254602
172,01-01-01-01-02,01-01-01-02-05,NS,NS,252.31943830254602
173,01-01-01-01-02,01-01-01-02-06,NS,NS,302.319438302546
174,01-01-01-01-02,01-01-01-02-07,NS,NS,352.319438302546
175,01-01-01-01-02,01-01-01-02-08,NS,NS,402.319438302546
176,01-01-01-01-02,01-01-01-02-09,NS,NS,452.319438302546
177,01-01-01-01-02,01-01-01-02-10,NS,NS,502.319438302546
178,01-01-01-01-02,01-01-01-03-01,NS,NS,104.638876605091
179,01-01-01-01-02,01-01-01-03-02,NS,NS,154.638876605091
180,01-01-01-01-02,01-01-01-03-03,NS,NS,204.638876605091
181,01-01-01-01-02,01-01-01-03-04,NS,NS,254.638876605091
182,01-01-01-01-02,01-01-01-03-05,NS,NS,304.638876605091
183,01-01-01-01-02,01-01-01-03-06,NS,NS,354.638876605091
184,01-01-01-01-02,01-01-01-03-07,NS,NS,404.638876605091
185,01-01-01-01-02,01-01-01-03-08,NS,NS,454.638876605091
186,01-01-01-01-02,01-01-01-03-09,NS,NS,504.638876605091
187,01-01-01-01-02,01-01-01-03-10,NS,NS,554.638876605091
188,01-01-01-01-02,01-01-01-04-01,NS,NS,156.958314907637
189,01-01-01-01-02,01-01-01-04-02,NS,NS,206.95831490763698
190,01-01-01-01-02,01-01-01-04-03,NS,NS,256.958314907637
191,01-01-01-01-02,01-01-01-04-04,NS,NS,306.958314907637
192,01-01-01-01-02,01-01-01-04-05,NS,NS,356.95831490763703
193,01-01-01-01-02,01-01-01-04-06,NS,NS,406.95831490763703
194,01-01-01-01-02,01-01-01-04-07,NS,NS,456.95831490763703
195,01-01-01-01-02,01-01-01-04-08,NS,NS,506.95831490763703
196,01-01-01-01-02,01-01-01-04-09,NS,NS,556.958314907637
197,01-01-01-01-02,01-01-01-04-10,NS,NS,606.958314907637
198,01-01-01-01-02,01-01-02-01-01,NS,NS,550.0
199,01-01-01-01-02,01-01-02-01-02,NS,NS,600.0
200,01-01-01-01-02,01-01-02-01-03,NS,NS,650.0
201,01-01-01-01-02,01-01-02-01-04,NS,NS,700.0
202,01-01-01-01-02,01-01-02-01-05,NS,NS,750.0
203,01-01-01-01-02,01-01-02-01-06,NS,NS,800.0
204,01-01-01-01-02,01-01-02-01-07,NS,NS,850.0
205,01-01-01-01-02,01-01-02-01-08,NS,NS,900.0
206,01-01-01-01-02,01-01-02-01-09,NS,NS,950.0
207,01-01-01-01-02,01-01-02-01-10,NS,NS,1000.0
208,01-01-01-01-02,01-01-02-02-01,NS,NS,602.319438302546
209,01-01-01-01-02,01-01-02-02-02,NS,NS,652.319438302546
210,01-01-01-01-02,01-01-02-02-03,NS,NS,702.3194383025459
211,01-01-01-01-02,01-01-02-02-04,NS,NS,752.3194383025459
212,01-01-01-01-02,01-01-02-02-05,NS,NS,802.3194383025459
213,01-01-01-01-02,01-01-02-02-06,NS,NS,852.3194383025459
214,01-01-01-01-02,01-01-02-02-07,NS,NS,902.3194383025459
215,01-01-01-01-02,01-01-02-02-08,NS,NS,952.3194383025459
216,01-01-01-01-02,01-01-02-02-09,NS,NS,1002.31943830255
217,01-01-01-01-02,01-01-02-02-10,NS,NS,1052.31943830255
218,01-01-01-01-02,01-01-02-03-01,NS,NS,654.638876605091
219,01-01-01-01-02,01-01-02-03-02,NS,NS,704.6388766050909
220,01-01-01-01-02,01-01-02-03-03,NS,NS,754.6388766050909
221,01-01-01-01-02,01-01-02-03-04,NS,NS,804.6388766050909
222,01-01-01-01-02,01-01-02-03-05,NS,NS,854.6388766050909
223,01-01-01-01-02,01-01-02-03-06,NS,NS,904.6388766050909
224,01-01-01-01-02,01-01-02-03-07,NS,NS,954.6388766050909
225,01-01-01-01-02,01-01-02-03-08,NS,NS,1004.63887660509
226,01-01-01-01-02,01-01-02-03-09,NS,NS,1054.63887660509
227,01-01-01-01-02,01-01-02-03-10,NS,NS,1104.63887660509
228,01-01-01-01-02,01-01-02-04-01,NS,NS,706.958314907637
229,01-01-01-01-02,01-01-02-04-02,NS,NS,756.958314907637
230,01-01-01-01-02,01-01-02-04-03,NS,NS,806.958314907637
231,01-01-01-01-02,01-01-02-04-04,NS,NS,856.958314907637
232,01-01-01-01-02,01-01-02-04-05,NS,NS,906.958314907637
233,01-01-01-01-02,01-01-02-04-06,NS,NS,956.958314907637
234,01-01-01-01-02,01-01-02-04-07,NS,NS,1006.9583149076401
235,01-01-01-01-02,01-01-02-04-08,NS,NS,1056.95831490764
236,01-01-01-01-02,01-01-02-04-09,NS,NS,1106.95831490764
237,01-01-01-01-02,01-01-02-04-10,NS,NS,1156.95831490764
238,01-01-01-01-02,01-01-03-01-01,NS,NS,1100.0
239,01-01-01-01-02,01-01-03-01-02,NS,NS,1150.0
240,01-01-01-01-02,01-01-03-01-03,NS,NS,1200.0
241,01-01-01-01-02,01-01-03-01-04,NS,NS,1250.0
242,01-01-01-01-02,01-01-03-01-05,NS,NS,1300.0
243,01-01-01-01-02,01-01-03-01-06,NS,NS,1350.0
244,01-01-01-01-02,01-01-03-01-07,NS,NS,1400.0
245,01-01-01-01-02,01-01-03-01-08,NS,NS,1450.0
246,01-01-01-01-02,01-01-03-01-09,NS,NS,1500.0
247,01-01-01-01-02,01-01-03-01-10,NS,NS,1550.0
248,01-01-01-01-02,01-01-03-02-01,NS,NS,1152.31943830255
249,01-01-01-01-02,01-01-03-02-02,NS,NS,1202.31943830255
250,01-01-01-01-02,01-01-03-02-03,NS,NS,1252.31943830255
251,01-01-01-01-02,01-01-03-02-04,NS,NS,1302.31943830255
252,01-01-01-01-02,01-01-03-02-05,NS,NS,1352.31943830255
253,01-01-01-01-02,01-01-03-02-06,NS,NS,1402.31943830255
254,01-01-01-01-02,01-01-03-02-07,NS,NS,1452.31943830255
255,01-01-01-01-02,01-01-03-02-08,NS,NS,1502.31943830255
256,01-01-01-01-02,01-01-03-02-09,NS,NS,1552.31943830255
257,01-01-01-01-02,01-01-03-02-10,NS,NS,1602.31943830255
258,01-01-01-01-02,01-01-03-03-01,NS,NS,1204.63887660509
259,01-01-01-01-02,01-01-03-03-02,NS,NS,1254.63887660509
260,01-01-01-01-02,01-01-03-03-03,NS,NS,1304.63887660509
261,01-01-01-01-02,01-01-03-03-04,NS,NS,1354.63887660509
262,01-01-01-01-02,01-01-03-03-05,NS,NS,1404.63887660509
263,01-01-01-01-02,01-01-03-03-06,NS,NS,1454.63887660509
264,01-01-01-01-02,01-01-03-03-07,NS,NS,1504.63887660509
265,01-01-01-01-02,01-01-03-03-08,NS,NS,1554.63887660509
266,01-01-01-01-02,01-01-03-03-09,NS,NS,1604.63887660509
267,01-01-01-01-02,01-01-03-03-10,NS,NS,1654.63887660509
268,01-01-01-01-02,01-01-03-04-01,NS,NS,1256.95831490764
269,01-01-01-01-02,01-01-03-04-02,NS,NS,1306.95831490764
270,01-01-01-01-02,01-01-03-04-03,NS,NS,1356.95831490764
271,01-01-01-01-02,01-01-03-04-04,NS,NS,1406.95831490764
272,01-01-01-01-02,01-01-03-04-05,NS,NS,1456.95831490764
273,01-01-01-01-02,01-01-03-04-06,NS,NS,1506.95831490764
274,01-01-01-01-02,01-01-03-04-07,NS,NS,1556.95831490764
275,01-01-01-01-02,01-01-03-04-08,NS,NS,1606.95831490764
276,01-01-01-01-02,01-01-03-04-09,NS,NS,1656.95831490764
277,01-01-01-01-02,01-01-03-04-10,NS,NS,1706.95831490764
278,01-01-01-01-02,01-01-04-01-01,NS,NS,1650.0
279,01-01-01-01-02,01-01-04-01-02,NS,NS,1700.0
280,01-01-01-01-02,01-01-04-01-03,NS,NS,1750.0
281,01-01-01-01-02,01-01-04-01-04,NS,NS,1800.0
282,01-01-01-01-02,01-01-04-01-05,NS,NS,1850.0
283,01-01-01-01-02,01-01-04-01-06,NS,NS,1900.0
284,01-01-01-01-02,01-01-04-01-07,NS,NS,1950.0
285,01-01-01-01-02,01-01-04-01-08,NS,NS,2000.0
286,01-01-01-01-02,01-01-04-01-09,NS,NS,2050.0
287,01-01-01-01-02,01-01-04-01-10,NS,NS,2100.0
288,01-01-01-01-02,01-01-04-02-01,NS,NS,1702.31943830255
289,01-01-01-01-02,01-01-04-02-02,NS,NS,1752.31943830255
290,01-01-01-01-02,01-01-04-02-03,NS,NS,1802.31943830255
291,01-01-01-01-02,01-01-04-02-04,NS,NS,1852.31943830255
292,01-01-01-01-02,01-01-04-02-05,NS,NS,1902.31943830255
293,01-01-01-01-02,01-01-04-02-06,NS,NS,1952.31943830255
294,01-01-01-01-02,01-01-04-02-07,NS,NS,2002.31943830255
295,01-01-01-01-02,01-01-04-02-08,NS,NS,2052.31943830255
296,01-01-01-01-02,01-01-04-02-09,NS,NS,2102.31943830255
297,01-01-01-01-02,01-01-04-02-10,NS,NS,2152.31943830255
298,01-01-01-01-02,01-01-04-03-01,NS,NS,1754.63887660509
299,01-01-01-01-02,01-01-04-03-02,NS,NS,1804.6388766050898
300,01-01-01-01-02,01-01-04-03-03,NS,NS,1854.6388766050898
301,01-01-01-01-02,01-01-04-03-04,NS,NS,1904.6388766050898
302,01-01-01-01-02,01-01-04-03-05,NS,NS,1954.6388766050898
303,01-01-01-01-02,01-01-04-03-06,NS,NS,2004.6388766050898
304,01-01-01-01-02,01-01-04-03-07,NS,NS,2054.6388766050895
305,01-01-01-01-02,01-01-04-03-08,NS,NS,2104.6388766050895
306,01-01-01-01-02,01-01-04-03-09,NS,NS,2154.6388766050895
307,01-01-01-01-02,01-01-04-03-10,NS,NS,2204.6388766050895
308,01-01-01-01-02,01-01-04-04-01,NS,NS,1806.9583149076398
309,01-01-01-01-02,01-01-04-04-02,NS,NS,1856.9583149076398
310,01-01-01-01-02,01-01-04-04-03,NS,NS,1906.9583149076398
311,01-01-01-01-02,01-01-04-04-04,NS,NS,1956.9583149076398
312,01-01-01-01-02,01-01-04-04-05,NS,NS,2006.9583149076398
313,01-01-01-01-02,01-01-04-04-06,NS,NS,2056.9583149076398
314,01-01-01-01-02,01-01-04-04-07,NS,NS,2106.9583149076398
315,01-01-01-01-02,01-01-04-04-08,NS,NS,2156.9583149076398
316,01-01-01-01-02,01-01-04-04-09,NS,NS,2206.9583149076398
317,01-01-01-01-02,01-01-04-04-10,NS,NS,2256.9583149076398
318,01-01-01-01-03,01-01-01-01-01,NS,NS,50.0
319,01-01-01-01-03,01-01-01-01-02,NS,NS,0.0
320,01-01-01-01-03,01-01-01-01-04,NS,NS,100.0
321,01-01-01-01-03,01-01-01-01-05,NS,NS,150.0
322,01-01-01-01-03,01-01-01-01-06,NS,NS,200.0
323,01-01-01-01-03,01-01-01-01-07,NS,NS,250.0
324,01-01-01-01-03,01-01-01-01-08,NS,NS,300.0
325,01-01-01-01-03,01-01-01-01-09,NS,NS,350.0
326,01-01-01-01-03,01-01-01-01-10,NS,NS,400.0
327,01-01-01-01-03,01-01-01-02-01,NS,NS,102.319438302546
328,01-01-01-01-03,01-01-01-02-02,NS,NS,52.319438302545606
329,01-01-01-01-03,01-01-01-02-03,NS,NS,102.319438302546
330,01-01-01-01-03,01-01-01-02-04,NS,NS,152.31943830254602
331,01-01-01-01-03,01-01-01-02-05,NS,NS,202.31943830254602
332,01-01-01-01-03,01-01-01-02-06,NS,NS,252.31943830254602
333,01-01-01-01-03,01-01-01-02-07,NS,NS,302.319438302546
334,01-01-01-01-03,01-01-01-02-08,NS,NS,352.319438302546
335,01-01-01-01-03,01-01-01-02-09,NS,NS,402.319438302546
336,01-01-01-01-03,01-01-01-02-10,NS,NS,452.319438302546
337,01-01-01-01-03,01-01-01-03-01,NS,NS,154.638876605091
338,01-01-01-01-03,01-01-01-03-02,NS,NS,104.638876605091
339,01-01-01-01-03,01-01-01-03-03,NS,NS,154.638876605091
340,01-01-01-01-03,01-01-01-03-04,NS,NS,204.638876605091
341,01-01-01-01-03,01-01-01-03-05,NS,NS,254.638876605091
342,01-01-01-01-03,01-01-01-03-06,NS,NS,304.638876605091
343,01-01-01-01-03,01-01-01-03-07,NS,NS,354.638876605091
344,01-01-01-01-03,01-01-01-03-08,NS,NS,404.638876605091
345,01-01-01-01-03,01-01-01-03-09,NS,NS,454.638876605091
346,01-01-01-01-03,01-01-01-03-10,NS,NS,504.638876605091
347,01-01-01-01-03,01-01-01-04-01,NS,NS,206.95831490763698
348,01-01-01-01-03,01-01-01-04-02,NS,NS,156.958314907637
349,01-01-01-01-03,01-01-01-04-03,NS,NS,206.95831490763698
350,01-01-01-01-03,01-01-01-04-04,NS,NS,256.958314907637
351,01-01-01-01-03,01-01-01-04-05,NS,NS,306.958314907637
352,01-01-01-01-03,01-01-01-04-06,NS,NS,356.95831490763703
353,01-01-01-01-03,01-01-01-04-07,NS,NS,406.95831490763703
354,01-01-01-01-03,01-01-01-04-08,NS,NS,456.95831490763703
355,01-01-01-01-03,01-01-01-04-09,NS,NS,506.95831490763703
356,01-01-01-01-03,01-01-01-04-10,NS,NS,556.958314907637
357,01-01-01-01-03,01-01-02-01-01,NS,NS,500.0
358,01-01-01-01-03,01-01-02-01-02,NS,NS,550.0
359,01-01-01-01-03,01-01-02-01-03,NS,NS,600.0
360,01-01-01-01-03,01-01-02-01-04,NS,NS,650.0
361,01-01-01-01-03,01-01-02-01-05,NS,NS,700.0
362,01-01-01-01-03,01-01-02-01-06,NS,NS,750.0
363,01-01-01-01-03,01-01-02-01-07,NS,NS,800.0
364,01-01-01-01-03,01-01-02-01-08,NS,NS,850.0
365,01-01-01-01-03,01-01-02-01-09,NS,NS,900.0
366,01-01-01-01-03,01-01-02-01-10,NS,NS,950.0
367,01-01-01-01-03,01-01-02-02-01,NS,NS,552.319438302546
368,01-01-01-01-03,01-01-02-02-02,NS,NS,602.319438302546
369,01-01-01-01-03,01-01-02-02-03,NS,NS,652.319438302546
370,01-01-01-01-03,01-01-02-02-04,NS,NS,702.3194383025459
371,01-01-01-01-03,01-01-02-02-05,NS,NS,752.3194383025459
372,01-01-01-01-03,01-01-02-02-06,NS,NS,802.3194383025459
373,01-01-01-01-03,01-01-02-02-07,NS,NS,852.3194383025459
374,01-01-01-01-03,01-01-02-02-08,NS,NS,902.3194383025459
375,01-01-01-01-03,01-01-02-02-09,NS,NS,952.3194383025459
376,01-01-01-01-03,01-01-02-02-10,NS,NS,1002.31943830255
377,01-01-01-01-03,01-01-02-03-01,NS,NS,604.638876605091
378,01-01-01-01-03,01-01-02-03-02,NS,NS,654.638876605091
379,01-01-01-01-03,01-01-02-03-03,NS,NS,704.6388766050909
380,01-01-01-01-03,01-01-02-03-04,NS,NS,754.6388766050909
381,01-01-01-01-03,01-01-02-03-05,NS,NS,804.6388766050909
382,01-01-01-01-03,01-01-02-03-06,NS,NS,854.6388766050909
383,01-01-01-01-03,01-01-02-03-07,NS,NS,904.6388766050909
384,01-01-01-01-03,01-01-02-03-08,NS,NS,954.6388766050909
385,01-01-01-01-03,01-01-02-03-09,NS,NS,1004.63887660509
386,01-01-01-01-03,01-01-02-03-10,NS,NS,1054.63887660509
387,01-01-01-01-03,01-01-02-04-01,NS,NS,656.958314907637
388,01-01-01-01-03,01-01-02-04-02,NS,NS,706.958314907637
389,01-01-01-01-03,01-01-02-04-03,NS,NS,756.958314907637
390,01-01-01-01-03,01-01-02-04-04,NS,NS,806.958314907637
391,01-01-01-01-03,01-01-02-04-05,NS,NS,856.958314907637
392,01-01-01-01-03,01-01-02-04-06,NS,NS,906.958314907637
393,01-01-01-01-03,01-01-02-04-07,NS,NS,956.958314907637
394,01-01-01-01-03,01-01-02-04-08,NS,NS,1006.9583149076401
395,01-01-01-01-03,01-01-02-04-09,NS,NS,1056.95831490764
396,01-01-01-01-03,01-01-02-04-10,NS,NS,1106.95831490764
397,01-01-01-01-03,01-01-03-01-01,NS,NS,1050.0
